id,driver,passenger,make,model,year,from,to,driver_phone,passenger_phone,ride_fare
899727b2-4220-4845-91b1-904b1f7c1b4c,Saunder Bradfield,Alexandre Knowlman,Toyota,Prius,2004,6307 Rockefeller Circle,9604 3rd Trail,881-948-9845,628-304-3614,$49.42
14a21f5a-3def-4050-bd94-fdb41c84625a,Ursa Fozard,Allina Gowenlock,Audi,TT,2008,22 Golden Leaf Hill,102 Straubel Trail,518-154-4388,140-374-6726,$46.38
69cc8e64-4648-4314-af6c-1a6d02d57bc6,Valene Faltin,Lurline Arpur,Mitsubishi,Pajero,1989,180 Arapahoe Way,162 Merchant Crossing,645-222-5964,291-575-7409,$32.19
7695eba6-5227-4dd5-ad4e-bd7267430a3e,Cara Fibbens,Tait Lineker,Infiniti,QX,2005,5 Dovetail Point,2135 Cody Pass,851-502-5892,829-844-8951,$22.81
edf1bdf5-7b6d-4fe1-9a05-4310f0b68e6f,Alexis Hailey,Nance Fellenor,Bentley,Arnage,2006,83 Talmadge Way,36923 Killdeer Place,854-241-6705,115-520-2515,$8.70
b7c26c5f-088c-4422-b335-9367c84e772a,Jory Dameisele,Lolita Derham,Mazda,Familia,1986,139 Autumn Leaf Point,00 Mendota Crossing,696-721-5594,922-265-0022,$20.87
176fb33e-350d-4ad8-8a9d-848faaba1855,Pen Olivet,Chaddy O'Gleasane,Jeep,Cherokee,1992,0 Nova Park,88 Rockefeller Road,478-908-8680,487-868-1146,$43.57
c6038cc4-1f5c-481c-b6bd-e635f43f46c2,Ase Bickerstaff,Lyn Gorcke,Ford,Escort,1998,174 Sachs Hill,7 Birchwood Terrace,529-321-2035,866-798-6056,$40.90
3f5282b3-2c98-4da7-9ccd-58657f6f2afb,Shanta Clayworth,Tobe Levermore,Chevrolet,Lumina,1995,464 Mcguire Center,5590 Mcguire Avenue,414-849-6354,324-589-2660,$8.63
c7743c14-7c51-457f-82ef-71f0783f460f,Othello Brinkworth,Bartolomeo Biggans,Mitsubishi,Excel,1987,1906 Lawn Road,3 Cordelia Point,477-399-2505,586-460-1016,$33.22
36e0d275-145b-4745-bbcb-d83e12ae5369,Maryanna Gavrieli,Addy Ellul,Chevrolet,Camaro,1977,142 Mesta Road,9106 Quincy Road,448-759-4431,416-946-5168,$46.31
df837e82-d4be-47c3-8264-c1adb065d57a,Brigitte Buckner,Levey Halshaw,Ford,E350,2003,3 Becker Pass,59672 Knutson Hill,771-647-4985,547-703-1613,$46.65
13250875-c1c0-476a-91c4-e23b5325546c,Nata Mossman,Jessy Goodsal,Pontiac,Bonneville,1986,7962 Burrows Circle,41 Pearson Hill,428-978-6813,491-954-7736,$43.52
2155d5bc-ff4d-44cd-83c0-f5b900899dd7,Keefe Wrates,Roch Richten,Volkswagen,GTI,2007,8 Heffernan Place,5844 Forster Street,600-180-2447,291-646-1592,$24.97
a570d6fc-ec53-4826-a217-8e351bd1e0d5,Ginelle Melby,Ugo Cogzell,Volkswagen,Jetta,2006,38 Portage Pass,94 Russell Lane,550-676-4776,462-532-1278,$17.37
1cf5e574-9342-4d1a-9873-1d8fb66946fc,Tabatha Pallesen,Benedikta Donnell,Nissan,200SX,1998,025 Northview Crossing,8242 Debra Circle,961-380-8760,790-948-8721,$44.47
385da865-4e85-4541-b36d-bd565e81686c,Boris Wintour,Rabi Henrichsen,Geo,Storm,1992,9 Fulton Parkway,91 Gina Drive,365-562-3086,679-153-3856,$32.20
d9b54cc8-694b-4d2e-b987-ab68b30806cb,Tonie Pilmoor,Coreen Tilzey,Suzuki,Grand Vitara,2000,13092 Longview Point,2980 Artisan Trail,173-151-3170,200-459-1425,$4.06
67be4729-e2be-48e4-a88b-b748e72c4e13,Pepillo Withrington,Abbie Pieracci,Cadillac,DeVille,1992,3 Evergreen Hill,19371 Main Parkway,387-435-8239,543-724-3833,$3.48
1cff3063-ede0-4e5d-9687-3fbb31e8a961,Drusilla Gainsbury,Carole Greaser,Mercedes-Benz,500SEC,1993,49671 Mcguire Crossing,689 Rutledge Point,840-822-3076,685-291-4615,$49.86
2be9f3ad-597b-4acf-a36f-68433ed7dbef,Eddie Sherrum,Artemus McNaughton,Mercury,Tracer,1995,472 Pankratz Hill,692 Farmco Trail,904-355-7607,558-363-1922,$25.91
886e2cce-4cb7-4616-b398-7e6e072d9230,Sadye Guidone,Doreen Goosey,BMW,Z4 M,2009,1 South Parkway,52 Stuart Pass,827-828-5600,220-563-9055,$18.12
61d81ce6-d667-4bde-b8b6-c070f23b5948,Bianka Griffitts,Cherry Strothers,Mazda,MX-6,1994,6645 Shelley Plaza,25648 Union Parkway,331-476-7702,654-262-5716,$27.24
3320db95-3e88-4bfd-bf6d-9433d41eaa54,Jackelyn Wolfit,Cele Torrijos,Oldsmobile,Bravada,1994,068 Buena Vista Center,99 Mallory Center,395-997-3795,547-370-7892,$15.86
99b824aa-831f-4655-a3f2-7016b04487d4,Aldous Slevin,Manny Vobes,Land Rover,Range Rover,1996,9 Cody Hill,632 International Circle,741-600-0406,753-502-2741,$10.69
8039d3fb-9550-4ed1-a5f6-e306b0acc876,Elisabeth Cradick,Ellen Beuscher,Maserati,Spyder,1990,045 Brown Park,66 Ilene Alley,885-853-9993,696-444-2781,$37.12
744a30b2-da8f-4cf5-a657-e360dfd07d04,Fred Jordan,Herb Thick,Mitsubishi,Montero,1992,80342 Gina Plaza,47 1st Hill,880-112-3195,468-608-8699,$2.50
fb084b8c-3c9b-48b8-b5e8-3b115dc72753,Hughie Harvett,Guenevere Backman,Mercedes-Benz,SLR McLaren,2007,642 Lien Way,3163 Eastlawn Trail,407-821-1991,488-217-0923,$45.73
37f07108-cc59-4308-a720-d9a74252a4a9,Torre Bechley,Reuven Kopelman,Land Rover,Discovery Series II,2000,129 School Place,3 Sutherland Street,810-566-1840,812-889-4282,$15.98
4ccbec55-5942-455a-b78c-32c497c1129b,Truman Dionisetti,Delano Danforth,Saturn,S-Series,1994,33 Jana Place,5 Jenna Road,287-258-0116,781-268-6486,$21.89
873cedd2-930e-4c09-8020-b95aa03fb77f,Odey Rollingson,Wendall Gridon,Hyundai,Tiburon,2006,159 Green Center,68 Stuart Avenue,573-422-7186,124-813-1466,$5.06
a0b7394e-2b1d-439c-baad-cf62b1f63255,Lorette Bickerdike,Alexina Lyven,Mercury,Cougar,1970,94 Dennis Circle,171 Saint Paul Street,196-843-8784,697-615-5010,$44.44
98c4a8a3-3c06-42fa-86db-92accd8b67a4,Myrlene Millsap,Bernita Vanderson,Pontiac,Fiero,1988,05592 Dixon Road,37 Pine View Crossing,439-361-7852,163-146-3655,$36.93
9bc2dd1d-4989-4429-9145-5d04bcb5aa5e,Gil Fattorini,Emmerich Ricardet,Toyota,Corolla,2008,1 Harbort Point,8 Hanover Crossing,579-641-5987,546-645-5117,$27.29
07158f41-8a58-4bcb-86dd-cc47f7e8a2be,Denni Krzysztofiak,Vivien Votier,Honda,CR-V,2005,42 Melvin Center,780 Coolidge Pass,889-782-0191,253-858-4570,$14.26
1a5496dd-a6ef-44dd-9c45-7b5ead385630,Hill Fabbro,Pierre Gasparro,Volvo,S40,2010,5395 Nevada Parkway,89707 Leroy Way,843-782-5185,235-214-6711,$41.13
aa916d0f-4a58-4c27-93ea-7dd03f36f93e,Donn Braden,Nelle McClinton,Chrysler,Prowler,2001,078 Superior Plaza,0784 Hintze Crossing,223-876-9908,586-790-2290,$46.08
71ad3585-d71f-4488-891c-04a53eb38d2d,Yorgos Santore,Constance Whitticks,Acura,TSX,2007,94944 School Hill,123 Caliangt Avenue,610-760-9548,128-340-3808,$11.00
e4ff43db-335d-44f2-8dfd-12a568d12e2b,Zondra Borrowman,Kippy Matthensen,Mitsubishi,Eclipse,2009,68871 Steensland Junction,20 Glendale Pass,620-749-1851,720-129-3922,$44.66
96d05964-137d-44b4-9796-1f50049b6974,Arley Corking,Adelind Mazey,Ford,LTD Crown Victoria,1990,73 Golf Course Center,839 West Way,377-768-8106,349-564-0082,$36.90
ef10a685-8e78-4bb1-8889-e87fef194e5f,Gradeigh McKinie,Regina Thurley,Toyota,Highlander,2009,0904 Mandrake Drive,039 Hoffman Parkway,409-406-2384,550-878-5502,$26.58
1158cdc0-741b-4cec-830e-e867a2f9c84c,Gerardo Scafe,Arthur Mercer,Ford,Ranger,1987,544 Dunning Park,82971 Myrtle Place,579-805-0981,644-934-8891,$15.87
24b4498c-2c7a-429e-b208-eb2c265ff203,Anthe Gorler,Tallie Lemm,Lexus,SC,1992,0141 Waywood Crossing,24 Superior Hill,720-796-0799,314-682-7573,$13.09
8732570b-a302-4ab4-86dc-9d8fca65dec0,Pippy Srutton,Mace Newling,Mercedes-Benz,E-Class,1985,178 Meadow Valley Trail,6 Ronald Regan Place,284-960-9606,390-486-0677,$49.19
eebb6d1b-ec4d-4087-9128-9ca290edafde,Idalina Giacomello,Sarah Dermott,Saab,900,1999,6 Sunfield Trail,6600 Stephen Drive,179-263-7565,844-543-7626,$33.53
9c46238b-349b-4c5f-87ea-785f21dff361,Russ Dowley,Clarita Brinkman,Volkswagen,Passat,2003,30 Dwight Park,3131 Morrow Parkway,227-577-0283,992-299-9870,$5.89
d7346a34-53a2-4f67-b4ef-7ed1dfa0c023,Lonnie Brickdale,Jermain Carlick,Toyota,Tacoma,2009,6285 Canary Point,04 Scoville Plaza,408-703-5542,677-959-6901,$46.92
79442ae5-1388-4ecc-a655-297fd045a792,Deva Ghiroldi,Gusella Stubbins,Mitsubishi,Galant,2009,40 Oriole Lane,83836 Spaight Park,608-798-9834,783-300-5551,$28.72
041852d6-cd5b-4269-a50a-23195c10b689,Lian Leale,Cathlene Gibbe,Ford,Crown Victoria,1999,7 Laurel Circle,6 Namekagon Place,701-956-1120,436-864-5915,$1.25
55b0bc19-d376-477f-854e-d389ec2ae314,Hyacinthie Hymans,Annnora Von Welldun,Pontiac,Bonneville,1992,86 Stone Corner Street,7 Cambridge Park,145-311-2053,667-219-0539,$18.13
987915ea-ad0e-4e81-87e3-f3c1e6ab1f1b,Aloise Clarkin,Katti Murney,Suzuki,Aerio,2002,1 Barby Parkway,2 Green Hill,910-128-7969,161-391-2971,$15.81
b87bc77a-59aa-4db1-9ec5-49670d404533,Lavina Rodinger,Dylan Tavernor,Ford,Crown Victoria,2003,0 Forster Parkway,98068 Grasskamp Court,971-917-7115,720-347-5277,$2.68
c86cd48f-1986-43e4-81bb-c60a50571d67,Derward Osinin,Deeanne Rearden,Smart,Fortwo,2011,28427 Ruskin Junction,3874 Clyde Gallagher Place,477-140-6791,703-539-9805,$37.73
a547be1f-62e2-4f50-bea9-2c55cec51f9b,Mikkel Gamlyn,Kalindi Klicher,Toyota,Camry,2009,72953 Toban Parkway,25264 Michigan Road,594-921-8269,799-540-3065,$20.07
faa4f19a-5091-4643-a6cc-d0885ef6447d,Anita Compton,Darryl Poundesford,Cadillac,CTS-V,2007,326 Sutteridge Avenue,501 Golf View Terrace,630-153-9605,364-295-1719,$47.59
353dc441-cfc1-4120-b6e3-c85a5bdcbbc1,Harv Osborn,Andre Ganiclef,Chevrolet,Camaro,2002,82883 Larry Trail,62 Merrick Pass,501-949-0231,338-187-8971,$22.65
93e8ff98-6608-4346-bfe8-0efbc60bbadb,Yolane Prescot,Crystal Hext,GMC,Sierra 1500,2003,107 Crownhardt Hill,629 Jenna Park,990-256-4522,904-391-2416,$27.93
f1b1799c-a3e5-415d-8fd2-0ec2bd9a485b,Danella Faustin,Donnie Hollyer,Subaru,Justy,1989,90358 Bluejay Plaza,55051 Spohn Avenue,725-569-1447,719-664-4688,$18.96
e6d0b79f-abc9-4c4d-84ad-5773dd5f0746,Fayette Haliday,Rayna Lambshine,Dodge,Ram 2500,2006,08923 Petterle Terrace,721 Merry Drive,137-573-5551,138-210-1811,$28.40
0d9e875e-3706-491f-907f-086d12f37efb,Arnuad Moncey,Cob Grove,Infiniti,FX,2003,901 Hoard Crossing,82092 Main Circle,642-859-1609,762-441-1705,$19.68
018981b9-dfd6-493a-9e26-026f1cc8d137,Damita Kondrachenko,Mariel Drever,Pontiac,Bonneville,1992,1840 Victoria Point,3 Kim Way,259-286-5196,956-386-7902,$32.28
64dd7993-09b9-4633-9aab-f76279cbb1db,Nesta Assiratti,Cherianne Bearcroft,Mazda,Protege,1999,8 Troy Court,212 Sage Parkway,534-619-9861,647-763-8833,$4.28
f538fcc6-b0e8-43ea-9855-6e06a3a96343,Tab Curteis,Stanislaus Lapidus,BMW,3 Series,2007,6612 Helena Lane,7827 Gina Terrace,612-706-3980,327-740-6947,$13.99
0a5192f7-abaf-45f3-97ac-08e7414ff66e,Ilysa Thornbarrow,Federico Avramchik,Honda,Accord,2008,341 Elgar Alley,32 Gulseth Plaza,909-284-9225,809-531-7903,$33.39
dc0b2ff4-e566-4704-8d97-1843de654e54,Shawn Safell,Giff Bagby,Ford,F-Series,1990,53486 Arizona Drive,6 Merry Parkway,921-314-2296,785-208-5502,$20.19
a8782984-2362-461a-af5a-33f14db532a6,Valerie Waterson,Anya Dioniso,Acura,NSX,1998,80537 Truax Park,7250 Spaight Terrace,412-561-2121,156-476-7892,$39.48
438d5c6d-7612-4892-a562-9db633403b6c,Ellene Pingstone,Starla Boal,Chevrolet,Silverado 3500,2012,59 Randy Circle,49021 Packers Avenue,481-174-4747,146-307-8556,$29.44
ff57c7b5-0817-475f-b7e7-c8825504be28,Faulkner Aggus,Brooke Rust,Subaru,XT,1991,7 Bartelt Pass,2051 Waubesa Street,114-173-7714,661-114-1681,$46.49
15168745-8827-4b9c-88f7-0e5060e248b8,Josefina Cadigan,Bat Murrell,Honda,Accord,2009,354 Carberry Place,9710 Pankratz Park,292-674-1024,264-196-4361,$8.53
aa1e561b-2911-4daa-872c-d95850930ebc,Opal Wyrall,Georgie Greeveson,Dodge,Ram 2500,1996,843 Blaine Road,9424 Dixon Place,579-628-3599,153-192-8230,$3.06
b54d92e6-0e74-4c0b-8adb-2773b76ef3ad,Cyril Plose,Harriott Ondrak,Nissan,Xterra,2008,67777 Pierstorff Crossing,8643 Moland Hill,333-878-7954,532-291-2948,$27.01
9515145e-6fd4-44cd-94e2-0086f28a65a9,Celisse Danskine,Amaleta Ollcott,Mercury,Cougar,1989,1 3rd Court,17 Cottonwood Parkway,978-755-1467,746-834-2936,$15.17
a09f9cbd-5914-4e39-bbd5-7786e7e5a892,Sauveur McDermott,Woodrow Claricoats,Audi,A4,2000,4 Schlimgen Trail,11 Northview Center,262-112-6148,287-232-2285,$37.30
405c4852-0e69-48ed-a831-c0c31e9183fa,Der Riach,Hanny McInteer,Buick,Regal,1992,6400 Forest Road,712 Kennedy Point,844-584-3426,445-832-4737,$26.84
6204800d-88b2-4bc3-9918-757b5723cbb7,Purcell Zywicki,Bria Barajas,Ford,Focus,2013,9715 Havey Hill,21 Sunbrook Circle,329-903-4190,483-281-8714,$36.85
b21e7f33-f867-42e5-bb7e-263b10e69dbf,Theo Busfield,Maynord Wabersinke,Chevrolet,Astro,1994,6484 Hanson Terrace,6053 Macpherson Terrace,210-846-2587,821-462-4033,$15.42
31191922-60cd-4d07-9ca4-0153f85519bc,Lucina Corser,Stephine Roeby,Volkswagen,Eurovan,1995,734 Bayside Way,069 Darwin Crossing,209-505-3374,613-322-2230,$34.95
528aabe9-4fd0-401b-a320-fa48069c2263,Gisella Hamerton,Joaquin Edards,Eagle,Talon,1992,5204 Kinsman Parkway,2044 Eastwood Crossing,116-270-4892,202-107-7014,$33.99
c96e645c-5b32-4ac8-8058-014fa5ed94bc,Amandie Vamplus,Flin Sollas,Suzuki,Swift,2004,16 Dayton Center,2810 Petterle Alley,540-185-2008,810-727-2414,$2.98
fc602fcb-72fa-45be-8544-c1d561cee11c,Hymie McColley,Sarge Dickerson,Lexus,GX,2011,9 Jenna Parkway,85 Esker Drive,712-465-7997,770-968-8885,$18.78
c914055e-0212-4ac6-a45e-10caf8019d2a,Kial Keningham,Kania Boow,Audi,RS4,2007,32 Commercial Point,839 Blaine Alley,288-906-8781,456-926-8443,$28.26
1927784d-a25d-4029-a2a4-95db13251365,Celine Laminman,Sherline Stephenson,Audi,S4,2013,969 Service Hill,71 Southridge Terrace,774-953-8545,984-842-4498,$18.60
ef6ab621-4b4d-48b7-a8f2-e5468cdb668c,Donnamarie Reicharz,Starr Rizon,Mazda,MX-6,1996,0983 Bartelt Trail,1767 Namekagon Terrace,888-420-4884,178-722-3125,$19.87
0b2c7e56-a15c-4af6-8722-20258ba11571,Judi Rigglesford,Stinky Schruyers,Volkswagen,Golf,2010,0212 American Ash Lane,68 Fair Oaks Way,757-479-9246,514-576-6297,$30.80
7b1c11de-25ac-4918-b794-8dc302f976e7,Galvin Colgrave,Kristofor Averay,Buick,Lucerne,2010,099 Warner Trail,2908 Victoria Crossing,890-278-0159,150-157-8323,$32.42
bea693dd-eae8-477e-919c-c873937d45d8,Kimmie Chazier,Sisile Carloni,Suzuki,Grand Vitara,2008,57756 Ruskin Drive,212 School Pass,877-193-5425,408-822-9317,$15.57
cff440a4-ff02-4f86-81c3-14a8f0db7fea,Rudolf Cluatt,Waiter Hayworth,Aston Martin,DB9,2005,402 Stang Plaza,7448 Beilfuss Hill,411-933-3272,200-916-1675,$44.81
7ffa6757-2ce1-47aa-a308-97fce92fe00d,Ganny Croxford,Agosto Lawson,Isuzu,Ascender,2007,63929 Ridge Oak Center,74694 Schmedeman Lane,382-335-9760,475-534-3282,$22.43
9154233a-f851-48f6-baca-0ff9e7ce9c8f,Obadias Yoakley,Trixy Rosenstiel,Audi,A3,2011,99547 Crowley Pass,62409 Canary Plaza,644-633-5314,129-603-4951,$41.72
5c2b88dc-4ddb-463a-b302-706aefb0a45f,Sonja Stuehmeyer,Ernest Sumnall,Lincoln,Navigator L,2008,29 Graedel Circle,34 Dawn Avenue,702-160-9556,239-507-1867,$3.24
ed5eaa13-5a66-4f4e-bb2d-dccf5392908b,Gibb Riccard,Rosalind Slayford,Isuzu,VehiCROSS,1999,619 Oak Valley Lane,9998 Karstens Drive,889-178-5571,999-346-8568,$44.86
2415ebaa-58b5-4ddd-b2f4-68f7a72bcae2,Trenna Chatell,Amelita Lomath,Mercury,Grand Marquis,2011,1 Cordelia Road,9628 Fisk Way,782-591-6972,463-252-0105,$20.79
d4bb75ea-8347-444f-9f13-19ad95968464,Evelin Bruton,Jere Havoc,Nissan,Leaf,2012,29 Service Pass,4557 Northwestern Road,706-816-6020,726-538-8290,$44.96
ab01a942-7aa9-4b43-a805-4ab15eb8a79b,Tamma Govier,Kendra Searight,Dodge,Nitro,2010,552 Morningstar Lane,995 Little Fleur Street,499-573-7267,714-359-9565,$30.00
524c8f54-1ed1-4dc2-ba00-5720b768b1aa,Homer Bew,Raff Harnell,Jeep,Patriot,2010,279 Parkside Pass,9296 Corben Drive,561-178-6100,971-404-3446,$24.99
84802ca1-f708-44cb-89ca-42cce03b01e3,Josh Frye,Valaria De Mars,Porsche,928,1994,92 Glacier Hill Crossing,259 Eagan Court,807-651-3272,517-101-6396,$22.89
68d4a19d-709c-4aa6-bf20-5a9b17d72795,Walden Flecknell,Hedwig Monnoyer,Kia,Rondo,2009,3 Londonderry Place,38379 Crest Line Alley,164-207-4786,688-630-8743,$32.52
2db03f52-029c-43a7-8188-771a9fff48d8,Sherlocke Normansell,Craggy Dahle,Honda,CR-V,2008,1038 Texas Point,67 Pennsylvania Avenue,742-923-9559,769-351-4998,$4.08
c8bfa3a6-390b-448e-91d0-3ed38f8f0b78,Ania M'Barron,Rona Ongin,Nissan,Murano,2004,64410 Rusk Court,87 Farmco Point,823-977-5131,627-969-6604,$44.11
e5371235-0c2a-4566-9598-491d1b06f601,Agretha O' Concannon,Rolfe Folan,Subaru,Forester,2002,2 Crescent Oaks Alley,334 Ludington Crossing,257-192-6581,288-589-4907,$2.00
42ff8f82-7526-4b19-bc1a-3031df114d53,Veronica Wybrew,Giffy Ghelardi,Honda,Accord,2011,7524 Banding Alley,90 Rigney Circle,986-485-5582,760-258-9095,$3.33
0164745f-82cb-4924-be3c-992138d90669,Erasmus Helin,Marylee Smillie,Infiniti,G,1992,47195 Cottonwood Plaza,3 Longview Terrace,414-124-0951,924-758-9719,$44.39
89f8c567-5912-4bbf-bc0a-095e5e004631,Onfre McQuin,Adham Govier,Mercedes-Benz,CL-Class,2009,98166 Barby Trail,68528 Esch Avenue,889-442-6780,311-840-8376,$23.65
1cf81959-2c74-4c52-9c43-784d248f65a7,Valaree Kroch,Venus Gorwood,Honda,Odyssey,2009,1 Arkansas Avenue,076 Toban Lane,456-497-5791,448-723-0251,$26.49
4cc996d6-d977-4c65-b56c-8f4de0bb1e82,Amii Sarver,Gallard McCabe,Suzuki,XL7,2007,27044 Luster Parkway,195 Crest Line Hill,229-884-0621,414-141-8072,$44.00
1454b052-8d97-4314-b926-9f133118effc,Rozella Normanville,Odele MacCourt,Aston Martin,DB9,2007,9 Kings Trail,83 Village Green Drive,650-241-4450,842-364-5182,$6.80
5ff1834d-bc3b-4708-bbc5-e26865e3388a,Virgie Bruni,Lurlene Heyns,Cadillac,Escalade EXT,2012,7246 Lindbergh Street,5 Graceland Alley,113-461-5373,424-515-2217,$7.19
54c04a57-31ca-445e-b10d-4a13a6b7afe0,Jessi Philippsohn,Brendin MacDirmid,Oldsmobile,Bravada,2000,6542 Northport Trail,54839 Ramsey Center,478-196-0603,336-758-6453,$20.63
a7f82ee9-4963-4a0d-baa6-73d24854cb4a,Christie Royste,La verne Jovey,GMC,Savana 2500,2012,03 Warbler Road,43712 Summerview Terrace,377-199-3591,491-248-0266,$22.25
31917b29-e891-42c9-8068-364daaf7f8d1,Tomas MacTrusty,Gloriana Leadley,GMC,Savana,2012,9569 Weeping Birch Court,469 Mccormick Hill,836-864-8296,998-449-2729,$36.78
0b14cab7-0a50-4c0b-9aa7-8cc0e49c419e,Florance Senter,Ilene Crowcum,Toyota,Xtra,1992,6313 Dixon Plaza,4250 Springs Junction,742-282-3566,952-956-5075,$12.15
bb9bce1a-0dd9-46a9-8e44-e18d96f2083f,Kathie Millea,Evan Springer,Ford,Mustang,1997,0 American Ash Terrace,86270 Evergreen Terrace,359-589-5113,858-368-4313,$32.36
4caebbcc-6360-4020-9120-e9660281c96b,Iggy Andrioli,Skipp Whyberd,Lexus,LS,2010,1813 Moulton Way,2387 Ruskin Junction,598-607-6368,387-809-4204,$25.69
e6d887b1-16e7-4788-9053-e1f7d2c4c6a3,Jaquith Sainsberry,Alfredo Mattschas,Nissan,Sentra,2010,34423 Artisan Drive,02 Sauthoff Point,378-470-9367,617-487-4800,$10.07
5efe0cc2-6e9f-4d87-bfcb-d0eec3a0e501,Sharona Blackborn,Quincy Evershed,Mazda,Protege5,2002,196 Scoville Circle,4 Delaware Parkway,294-691-9193,244-228-3760,$15.39
a34d3156-40aa-4a0e-8770-511ed95b7e31,Basil Ratley,Caesar Fassan,Isuzu,VehiCROSS,2000,85 Algoma Place,88582 Granby Parkway,999-428-5310,935-674-0542,$37.06
b2b46423-8347-4cc2-a591-459371e88145,Deane Liddyard,Dean Hitchens,Mercury,Mystique,1998,93672 Blue Bill Park Plaza,1741 Meadow Vale Trail,208-630-3026,605-507-0763,$13.53
d582837a-2f79-4a28-b993-57be5d4313c1,Alec Riddich,Donnie Frissell,GMC,Savana 1500,1998,5464 Fuller Crossing,69 Esch Pass,596-438-3229,690-373-8890,$4.87
7284a09d-a5c7-41c2-9a61-32a8ab89dc35,Dorita Espinas,Moses Furmage,Jaguar,XJ Series,2004,12636 Buell Place,5189 Anniversary Plaza,896-406-1286,332-349-5114,$5.66
faa07c48-7ee6-4ec8-a96e-13c649c4d851,Tiphany Schaffel,Averell Ricardon,MINI,Cooper Clubman,2009,0143 Talmadge Pass,20 Westridge Terrace,121-528-1608,829-549-7294,$1.20
8e44e3b8-58ed-4edb-ab1c-d5bd9f1aa27e,Ev Gibbetts,Eimile Ream,Kia,Sedona,2012,1364 Grasskamp Plaza,1 Fulton Hill,148-590-4533,513-714-2476,$12.78
c8d2a2e7-d5ea-46c8-a438-b4ed5dd24904,Umeko Berk,Goober Janning,Nissan,Quest,1997,96746 Marquette Road,2 Atwood Pass,321-617-4164,214-463-1874,$14.98
4cd8b25d-dbcd-4493-9d8d-60ad1aa61359,Lucais Bolesma,Coop Phlippsen,Porsche,911,2006,2 Lukken Pass,20 Hudson Street,993-593-2572,421-403-3358,$33.11
baa1d7ca-c003-4f8d-965a-c8789f9a7251,Sterling Kilpin,Wadsworth Pogue,Plymouth,Grand Voyager,2000,19 Grayhawk Crossing,132 Bobwhite Terrace,390-961-9668,130-102-9142,$26.07
fe242981-7aec-4df2-90c0-b7c5592ae80c,Philly Exley,Jacintha McQuaide,Geo,Tracker,1996,7896 Starling Place,21450 Dottie Point,319-680-2942,643-534-5561,$39.94
0858a5ea-42cf-4721-9cd1-e6a69a4b3b8f,Paulette Pitfield,Sonny Lathleiff,Lexus,GS,2013,3 Donald Road,8 Brickson Park Junction,455-157-1075,670-127-6290,$13.39
63658f14-c7dd-4a72-be92-26a049795ca1,Terrie Welland,Rubia Jacqueminot,Cadillac,Escalade EXT,2002,77277 4th Alley,7991 Oak Valley Parkway,121-287-0858,937-798-6339,$9.83
6fed0f0f-dfa5-4b73-a79b-02f9c24b94f8,Hube Nelm,Mariele Blampied,Pontiac,Firebird,1989,6596 Express Junction,3 Chinook Way,678-652-2467,675-331-7783,$9.86
f6051005-0539-4008-9740-7a519a04557d,Ariana Ausello,Krista Grombridge,Volkswagen,Type 2,1986,1 Rusk Place,9 Village Green Avenue,338-614-2777,827-693-1423,$30.38
70ef1a9c-f4ab-41fb-9636-62fc3a6fa10f,Nicol Lilleman,Herbert Bathow,Toyota,Supra,1997,3932 Sachtjen Hill,20168 High Crossing Court,676-589-1889,840-427-2670,$3.84
6011759f-210d-4afc-9d79-3632f2fbfbe9,Christie Childrens,Randy Gagin,Mercury,Villager,1996,82326 Nancy Trail,63092 North Crossing,718-755-9863,468-426-0562,$2.96
50aa18ad-5929-4413-b4b8-c238b573716e,Gayle De Clairmont,Berte Boldt,Dodge,Caravan,2006,0339 Lunder Center,55 Nelson Lane,152-404-6763,972-306-4758,$43.37
6fbaacb5-c5e2-4c46-8b65-f9f3d8aa004e,Brod Fallens,Mikkel Astin,Dodge,Neon,1996,6 Main Point,46951 Spenser Point,995-751-3585,930-533-5695,$22.10
d2497455-d991-42b0-b8c8-2b12745b4168,Anabel Sergeaunt,Thedrick Struttman,Buick,LaCrosse,2009,01 Crescent Oaks Street,79 Hagan Avenue,761-473-7473,553-878-7953,$6.78
33c6a6db-6963-4395-9ac6-49bb41cae2ba,Taite Tidball,Zollie Plumptre,Volvo,S80,2011,21 Upham Road,18075 Nelson Plaza,563-465-9834,879-215-2514,$10.13
8996c263-7147-4fba-8d20-c9e877bb6b6c,Sinclair Hardwin,Lucho Garbutt,Buick,Terraza,2007,6 Mallory Street,809 David Street,464-409-3941,449-946-8351,$36.05
6bbee02e-e59f-43e8-8313-9f934b56b0df,Allis Thaller,Adolpho Caunce,Ford,Econoline E250,2000,28821 Hollow Ridge Plaza,131 Stoughton Avenue,477-160-1960,386-747-8287,$41.79
926a8628-fcfc-424d-a2ee-325cf1de953e,Auberta Kibby,Willy Perdue,Lamborghini,Diablo,1996,57 Victoria Trail,17041 School Circle,437-731-2076,214-144-1562,$14.28
2f2ada68-d810-49ad-96b2-72d73e4b3523,Artur Hardaker,Onofredo Hudleston,Volvo,V50,2011,3167 Anderson Avenue,812 John Wall Crossing,105-729-8793,996-922-5979,$38.06
d35c9c5e-52f8-4166-8caf-6da83459c6ab,Sophi Rudeforth,Agnola Freezor,Chevrolet,Equinox,2005,758 Northland Center,64645 Anthes Lane,880-902-6073,458-623-4809,$28.91
